U_up,U_low
0.212,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.209,0.189
0.21,0.189
0.21,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.208,0.189
0.208,0.189
0.207,0.189
0.207,0.19
0.207,0.19
0.206,0.19
0.206,0.19
0.206,0.191
0.205,0.191
0.205,0.191
0.205,0.192
0.204,0.192
0.203,0.193
0.202,0.193
0.201,0.194
0.202,0.194
0.203,0.194
0.203,0.194
0.203,0.195
0.203,0.195
0.203,0.195
0.202,0.196
0.203,0.196
0.204,0.196
0.205,0.196
0.205,0.196
0.205,0.195
0.204,0.196
0.204,0.198
0.207,0.197
0.208,0.196
0.208,0.196
0.208,0.196
0.208,0.196
0.207,0.196
0.207,0.196
0.207,0.196
0.208,0.196
0.209,0.196
0.21,0.195
0.21,0.195
0.21,0.195
0.21,0.195
0.211,0.194
0.21,0.194
0.211,0.194
0.21,0.194
0.21,0.194
0.211,0.194
0.211,0.194
0.212,0.194
0.212,0.194
0.212,0.194
0.212,0.194
0.212,0.194
0.212,0.194
0.212,0.193
0.212,0.193
0.213,0.193
0.215,0.193
0.216,0.192
0.216,0.192
0.216,0.192
0.216,0.192
0.216,0.191
0.215,0.191
0.215,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.213,0.191
0.213,0.191
0.212,0.191
0.212,0.191
0.213,0.191
0.212,0.191
0.212,0.191
0.213,0.191
0.214,0.191
0.213,0.19
0.213,0.191
0.213,0.19
0.212,0.19
0.212,0.191
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.211,0.19
0.211,0.19
0.211,0.191
0.211,0.191
0.211,0.191
0.211,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.21,0.19
0.211,0.19
0.21,0.19
0.211,0.189
0.21,0.19
0.211,0.19
0.211,0.19
0.21,0.189
0.21,0.19
0.21,0.19
0.21,0.189
0.21,0.189
0.21,0.19
0.21,0.189
0.21,0.189
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.189
0.21,0.19
0.209,0.19
0.209,0.19
0.209,0.19
0.209,0.19
0.209,0.19
0.208,0.19
0.208,0.19
0.207,0.191
0.207,0.191
0.206,0.192
0.206,0.192
0.206,0.192
0.206,0.193
0.206,0.193
0.205,0.193
0.204,0.194
0.204,0.194
0.205,0.195
0.204,0.195
0.204,0.195
0.203,0.196
0.204,0.196
0.204,0.196
0.204,0.196
0.205,0.196
0.204,0.196
0.205,0.196
0.206,0.197
0.206,0.197
0.205,0.198
0.207,0.198
0.208,0.197
0.209,0.196
0.209,0.196
0.209,0.196
0.208,0.196
0.208,0.197
0.209,0.197
0.209,0.197
0.209,0.196
0.21,0.196
0.211,0.196
0.211,0.196
0.211,0.195
0.213,0.195
0.214,0.194
0.213,0.194
0.213,0.194
0.212,0.194
0.211,0.195
0.212,0.195
0.212,0.195
0.213,0.195
0.213,0.194
0.213,0.194
0.212,0.195
0.213,0.194
0.213,0.194
0.213,0.194
0.213,0.194
0.213,0.194
0.214,0.194
0.214,0.193
0.215,0.193
0.216,0.193
0.215,0.192
0.216,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.214,0.192
0.214,0.192
0.214,0.192
0.214,0.192
0.215,0.192
0.215,0.192
0.214,0.192
0.214,0.192
0.214,0.191
0.214,0.191
0.214,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.191
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.212,0.191
0.212,0.192
0.212,0.192
0.213,0.192
0.213,0.191
0.213,0.191
0.214,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.212,0.191
0.213,0.191
0.213,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.212,0.189
0.212,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.21,0.189
0.209,0.19
0.209,0.19
0.209,0.19
0.209,0.19
0.209,0.19
0.21,0.19
0.21,0.19
0.209,0.19
0.209,0.191
0.209,0.191
0.209,0.191
0.21,0.191
0.21,0.191
0.21,0.191
0.21,0.191
0.21,0.191
0.21,0.19
0.211,0.191
0.211,0.191
0.211,0.191
0.211,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.189
0.212,0.189
0.211,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.211,0.189
0.212,0.189
0.212,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.21,0.189
0.21,0.19
0.21,0.19
0.209,0.19
0.208,0.191
0.207,0.191
0.207,0.192
0.211,0.192
0.212,0.191
0.211,0.19
0.21,0.19
0.21,0.191
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.208,0.191
0.207,0.191
0.206,0.192
0.206,0.192
0.207,0.193
0.208,0.192
0.207,0.193
0.207,0.193
0.207,0.193
0.208,0.193
0.208,0.193
0.208,0.193
0.209,0.193
0.209,0.193
0.21,0.192
0.21,0.192
0.211,0.192
0.211,0.191
0.212,0.191
0.212,0.191
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.211,0.189
0.211,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.209,0.189
0.21,0.189
0.209,0.189
0.209,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.19
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.21,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.189
0.209,0.19
0.209,0.19
0.209,0.19
0.209,0.19
0.209,0.19
0.209,0.19
0.208,0.19
0.209,0.19
0.208,0.19
0.208,0.19
0.208,0.191
0.208,0.191
0.208,0.191
0.208,0.191
0.208,0.191
0.208,0.191
0.208,0.191
0.208,0.191
0.208,0.191
0.209,0.191
0.21,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.21,0.191
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.209,0.19
0.209,0.191
0.209,0.191
0.21,0.191
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.21,0.189
0.21,0.189
0.211,0.189
0.21,0.189
0.21,0.19
0.209,0.19
0.209,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.189
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.189
0.211,0.19
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.19
0.211,0.189
0.211,0.189
0.211,0.19
0.211,0.19
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.19
0.211,0.189
0.211,0.189
0.211,0.19
0.211,0.19
0.211,0.189
0.211,0.19
0.211,0.189
0.211,0.189
0.211,0.189
0.211,0.19
0.211,0.19
0.211,0.189
0.211,0.189
0.211,0.19
0.211,0.189
0.211,0.19
0.211,0.19
0.211,0.189
0.211,0.19
0.211,0.189
0.211,0.19
0.211,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.21,0.19
0.209,0.19
0.209,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.209,0.191
0.208,0.191
0.208,0.192
0.208,0.192
0.208,0.192
0.208,0.192
0.207,0.193
0.206,0.193
0.206,0.194
0.206,0.194
0.205,0.194
0.205,0.195
0.203,0.195
0.203,0.196
0.202,0.197
0.202,0.198
0.205,0.197
0.206,0.197
0.207,0.196
0.207,0.196
0.206,0.197
0.205,0.197
0.204,0.198
0.205,0.198
0.205,0.198
0.208,0.198
0.209,0.198
0.212,0.197
0.212,0.196
0.211,0.196
0.212,0.195
0.212,0.195
0.211,0.195
0.211,0.194
0.213,0.194
0.212,0.194
0.212,0.194
0.213,0.194
0.213,0.193
0.213,0.193
0.212,0.193
0.213,0.193
0.213,0.193
0.212,0.193
0.213,0.193
0.213,0.193
0.213,0.192
0.213,0.192
0.213,0.192
0.214,0.192
0.214,0.191
0.214,0.191
0.214,0.191
0.215,0.19
0.215,0.19
0.215,0.19
0.215,0.19
0.215,0.19
0.215,0.19
0.215,0.19
0.215,0.189
0.215,0.189
0.215,0.189
0.215,0.189
0.214,0.189
0.214,0.189
0.214,0.189
0.214,0.189
0.214,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.213,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.188
0.212,0.189
0.212,0.188
0.212,0.189
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.21,0.188
0.21,0.189
0.21,0.189
0.209,0.189
0.209,0.189
0.208,0.19
0.208,0.19
0.208,0.19
0.207,0.191
0.207,0.191
0.207,0.191
0.207,0.192
0.207,0.192
0.207,0.192
0.206,0.193
0.206,0.193
0.206,0.193
0.207,0.193
0.207,0.193
0.207,0.193
0.207,0.193
0.208,0.193
0.209,0.193
0.209,0.193
0.208,0.193
0.207,0.194
0.208,0.194
0.209,0.194
0.209,0.194
0.208,0.194
0.208,0.194
0.21,0.194
0.211,0.193
0.211,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.211,0.193
0.211,0.192
0.211,0.192
0.211,0.192
0.211,0.192
0.211,0.192
0.21,0.192
0.21,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.21,0.193
0.211,0.193
0.211,0.192
0.211,0.192
0.211,0.192
0.211,0.192
0.212,0.192
0.213,0.192
0.213,0.191
0.213,0.191
0.214,0.191
0.214,0.19
0.214,0.19
0.215,0.19
0.215,0.189
0.215,0.189
0.215,0.189
0.215,0.189
0.215,0.189
0.214,0.189
0.214,0.189
0.214,0.189
0.214,0.189
0.214,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.213,0.189
0.212,0.188
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.189
0.212,0.188
0.212,0.189
0.212,0.189
0.212,0.188
0.212,0.188
0.212,0.189
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.188
0.212,0.189
0.212,0.188
0.211,0.188
0.212,0.188
0.211,0.188
0.212,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.211,0.188
0.21,0.188
0.21,0.189
0.21,0.189
0.209,0.189
0.209,0.189
0.208,0.19
0.208,0.19
0.207,0.19
0.207,0.191
0.206,0.191
0.206,0.192
0.206,0.192
0.206,0.192
0.205,0.193
0.204,0.193
0.203,0.194
0.205,0.195
0.205,0.195
0.204,0.195
0.203,0.196
0.204,0.196
0.204,0.196
0.204,0.196
0.204,0.196
0.204,0.196
0.204,0.197
0.204,0.197
0.205,0.197
0.205,0.197
0.206,0.197
0.207,0.197
0.208,0.196
0.208,0.196
0.209,0.196
0.207,0.197
0.206,0.197
0.207,0.198
0.208,0.197
0.208,0.197
0.207,0.197
0.208,0.198
0.208,0.198
0.209,0.197
0.21,0.197
0.21,0.197
0.211,0.196
0.211,0.196
0.211,0.195
0.211,0.195
0.212,0.195
0.212,0.195
0.212,0.195
0.213,0.195
0.213,0.194
0.213,0.194
0.213,0.194
0.214,0.194
0.214,0.194
0.214,0.193
0.215,0.193
0.215,0.193
0.215,0.193
0.215,0.192
0.215,0.192
0.216,0.192
0.216,0.191
0.216,0.191
0.216,0.191
0.216,0.191
0.216,0.191
0.216,0.19
0.216,0.19
0.216,0.19
0.216,0.19
0.215,0.19
0.215,0.19
0.215,0.19
0.215,0.19
0.215,0.19
0.214,0.19
0.214,0.19
0.214,0.19
0.214,0.19
0.214,0.189
0.214,0.19
0.214,0.19
0.214,0.19
0.214,0.19
0.213,0.189
0.213,0.19
0.213,0.189
0.213,0.19
0.213,0.19
0.213,0.19
0.212,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.19
0.211,0.191
0.21,0.191
0.21,0.191
0.21,0.191
0.209,0.191
0.209,0.192
0.208,0.192
0.208,0.193
0.208,0.193
0.207,0.193
0.206,0.194
0.206,0.194
0.207,0.194
0.207,0.194
0.207,0.195
0.208,0.195
0.208,0.195
0.208,0.194
0.208,0.195
0.208,0.195
0.208,0.195
0.209,0.195
0.209,0.195
0.21,0.195
0.21,0.194
0.21,0.194
0.211,0.194
0.211,0.194
0.21,0.194
0.21,0.194
0.21,0.195
0.212,0.195
0.212,0.194
0.213,0.194
0.213,0.193
0.213,0.193
0.213,0.193
0.212,0.193
0.213,0.193
0.213,0.193
0.213,0.192
0.213,0.192
0.213,0.192
0.214,0.192
0.214,0.192
0.214,0.191
0.214,0.191
0.215,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.214,0.191
0.213,0.19
0.213,0.19
0.214,0.19
0.214,0.19
0.214,0.19
0.214,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.212,0.19
0.213,0.19
0.212,0.19
0.213,0.19
0.213,0.19
0.212,0.19
0.213,0.19
0.213,0.191
0.212,0.19
0.213,0.19
0.213,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.213,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.213,0.19
0.212,0.19
0.212,0.19
0.213,0.19
0.213,0.19
0.213,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.19
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.211,0.191
0.211,0.191
0.211,0.191
0.21,0.192
0.21,0.192
0.21,0.192
0.21,0.192
0.211,0.192
0.211,0.192
0.21,0.192
0.21,0.193
0.21,0.193
0.21,0.192
0.211,0.192
0.211,0.192
0.211,0.192
0.211,0.192
0.211,0.192
0.211,0.192
0.211,0.192
0.21,0.193
0.21,0.193
0.209,0.193
0.21,0.193
0.211,0.193
0.211,0.193
0.212,0.193
0.212,0.193
0.212,0.193
0.211,0.192
0.211,0.193
0.211,0.192
0.211,0.193
0.211,0.193
0.211,0.193
0.211,0.193
0.21,0.193
0.211,0.193
0.21,0.194
0.21,0.194
0.21,0.194
0.21,0.194
0.21,0.194
0.211,0.194
0.211,0.194
0.211,0.194
0.211,0.194
0.212,0.194
0.212,0.194
0.212,0.193
0.213,0.193
0.213,0.193
0.213,0.193
0.213,0.192
0.214,0.192
0.214,0.192
0.214,0.192
0.214,0.192
0.214,0.192
0.214,0.192
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.212,0.191
0.212,0.191
0.212,0.191
0.211,0.191
0.211,0.192
0.211,0.192
0.21,0.192
0.21,0.192
0.21,0.193
0.21,0.193
0.209,0.193
0.21,0.193
0.21,0.193
0.21,0.194
0.21,0.194
0.21,0.193
0.21,0.194
0.21,0.194
0.209,0.194
0.208,0.195
0.207,0.195
0.207,0.196
0.206,0.196
0.205,0.197
0.205,0.198
0.205,0.198
0.205,0.198
0.207,0.198
0.206,0.198
0.205,0.199
0.207,0.199
0.206,0.199
0.205,0.2
0.205,0.2
0.206,0.2
0.205,0.2
0.205,0.201
0.207,0.2
0.208,0.2
0.207,0.2
0.208,0.2
0.208,0.2
0.21,0.2
0.211,0.199
0.211,0.198
0.211,0.198
0.212,0.198
0.212,0.198
0.213,0.197
0.213,0.197
0.213,0.197
0.214,0.196
0.214,0.196
0.214,0.196
0.214,0.196
0.215,0.195
0.215,0.195
0.215,0.195
0.215,0.195
0.215,0.195
0.215,0.195
0.216,0.194
0.216,0.194
0.216,0.194
0.216,0.193
0.216,0.193
0.216,0.193
0.216,0.193
0.216,0.193
0.216,0.193
0.216,0.193
0.216,0.193
0.216,0.192
0.216,0.193
0.216,0.192
0.216,0.192
0.216,0.192
0.216,0.192
0.216,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.214,0.192
0.214,0.192
0.215,0.192
0.215,0.192
0.214,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.192
0.215,0.191
0.215,0.192
0.215,0.192
0.215,0.192
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.212,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.212,0.192
0.212,0.192
0.211,0.193
0.211,0.193
0.211,0.193
0.212,0.193
0.212,0.193
0.213,0.193
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.213,0.192
0.214,0.192
0.213,0.191
0.214,0.191
0.213,0.192
0.214,0.192
0.214,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.214,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
0.213,0.191
